x y z p
34.888802 -19.526573 -1.218344 0.910147
34.910069 -19.526573 0.000000 0.950000
34.888802 -19.526573 1.218344 0.910147
34.862225 -19.526573 1.827052 0.871306
34.777225 -19.526573 3.042613 0.799870
34.769550 -19.435112 3.654427 0.777067
35.108116 -18.809675 -3.690012 0.777067
35.167171 -18.809675 -3.076729 0.799870
35.253120 -18.809675 -1.847538 0.871306
35.279999 -18.809675 -1.232005 0.910147
35.301502 -18.809675 0.000000 0.950000
35.279999 -18.809675 1.232005 0.910147
35.253120 -18.809675 1.847538 0.871306
35.167171 -18.809675 3.076729 0.799870
35.108116 -18.809675 3.690012 0.777067
35.479630 -18.091162 -3.729059 0.777067
35.539307 -18.091162 -3.109287 0.799870
35.626167 -18.091162 -1.867088 0.871306
35.653328 -18.091162 -1.245042 0.910147
35.675060 -18.091162 0.000000 0.950000
35.653328 -18.091162 1.245042 0.910147
35.626167 -18.091162 1.867088 0.871306
35.539307 -18.091162 3.109287 0.799870
35.479630 -18.091162 3.729059 0.777067
35.875687 -17.283430 -3.770687 0.777067
35.936031 -17.283430 -3.143995 0.799870
36.023861 -17.283430 -1.887931 0.871306
36.051327 -17.283430 -1.258940 0.910147
36.073299 -17.283430 0.000000 0.950000
36.051327 -17.283430 1.258940 0.910147
36.023861 -17.283430 1.887931 0.871306
35.936031 -17.283430 3.143995 0.799870
35.875687 -17.283430 3.770687 0.777067
36.250706 -16.473299 -3.810102 0.777067
36.311680 -16.473299 -3.176860 0.799870
36.400429 -16.473299 -1.907666 0.871306
36.428177 -16.473299 -1.272100 0.910147
36.450382 -16.473299 0.000000 0.950000
36.428177 -16.473299 1.272100 0.910147
36.400429 -16.473299 1.907666 0.871306
36.311680 -16.473299 3.176860 0.799870
36.250706 -16.473299 3.810102 0.777067
36.602192 -15.667794 -3.847045 0.777067
36.663757 -15.667794 -3.207663 0.799870
36.753368 -15.667794 -1.926162 0.871306
36.781387 -15.667794 -1.284434 0.910147
36.803806 -15.667794 0.000000 0.950000
36.781387 -15.667794 1.284434 0.910147
36.753368 -15.667794 1.926162 0.871306
36.663757 -15.667794 3.207663 0.799870
36.602192 -15.667794 3.847045 0.777067
36.933403 -14.861196 -3.881857 0.777067
36.995525 -14.861196 -3.236689 0.799870
37.085945 -14.861196 -1.943592 0.871306
37.114220 -14.861196 -1.296057 0.910147
37.136841 -14.861196 0.000000 0.950000
37.114220 -14.861196 1.296057 0.910147
37.085945 -14.861196 1.943592 0.871306
36.995525 -14.861196 3.236689 0.799870
36.933403 -14.861196 3.881857 0.777067
37.278633 -13.962510 -3.918142 0.777067
37.341339 -13.962510 -3.266944 0.799870
37.432602 -13.962510 -1.961760 0.871306
37.461140 -13.962510 -1.308172 0.910147
37.483974 -13.962510 0.000000 0.950000
37.461140 -13.962510 1.308172 0.910147
37.432602 -13.962510 1.961760 0.871306
37.341339 -13.962510 3.266944 0.799870
37.278633 -13.962510 3.918142 0.777067
37.309063 -12.961263 -3.921341 0.777067
37.371819 -12.961263 -3.269610 0.799870
37.463158 -12.961263 -1.963361 0.871306
37.491718 -12.961263 -1.309240 0.910147
37.514572 -12.961263 0.000000 0.950000
37.491718 -12.961263 1.309240 0.910147
37.463158 -12.961263 1.963361 0.871306
37.371819 -12.961263 3.269610 0.799870
37.309063 -12.961263 3.921341 0.777067
37.311283 -11.973140 -3.921574 0.777067
37.374043 -11.973140 -3.269805 0.799870
37.465389 -11.973140 -1.963478 0.871306
37.493950 -11.973140 -1.309317 0.910147
37.516804 -11.973140 0.000000 0.950000
37.493950 -11.973140 1.309317 0.910147
37.465389 -11.973140 1.963478 0.871306
37.374043 -11.973140 3.269805 0.799870
37.311283 -11.973140 3.921574 0.777067
37.284222 -11.005353 -3.918730 0.777067
37.346935 -11.005353 -3.267433 0.799870
37.438213 -11.005353 -1.962054 0.871306
37.466755 -11.005353 -1.308368 0.910147
37.489594 -11.005353 0.000000 0.950000
37.466755 -11.005353 1.308368 0.910147
37.438213 -11.005353 1.962054 0.871306
37.346935 -11.005353 3.267433 0.799870
37.284222 -11.005353 3.918730 0.777067
37.329647 -9.980348 -3.923504 0.777067
37.392433 -9.980348 -3.271414 0.799870
37.483826 -9.980348 -1.964444 0.871306
37.512402 -9.980348 -1.309962 0.910147
37.535267 -9.980348 0.000000 0.950000
37.512402 -9.980348 1.309962 0.910147
37.483826 -9.980348 1.964444 0.871306
37.392433 -9.980348 3.271414 0.799870
37.329647 -9.980348 3.923504 0.777067
37.250767 -9.033875 -3.915214 0.777067
37.313427 -9.033875 -3.264502 0.799870
37.404621 -9.033875 -1.960293 0.871306
37.433140 -9.033875 -1.307194 0.910147
37.455956 -9.033875 0.000000 0.950000
37.433140 -9.033875 1.307194 0.910147
37.404621 -9.033875 1.960293 0.871306
37.313427 -9.033875 3.264502 0.799870
37.250767 -9.033875 3.915214 0.777067
37.333790 -7.965558 -3.923939 0.777067
37.396584 -7.965558 -3.271777 0.799870
37.487984 -7.965558 -1.964662 0.871306
37.516563 -7.965558 -1.310107 0.910147
37.539433 -7.965558 0.000000 0.950000
37.516563 -7.965558 1.310107 0.910147
37.487984 -7.965558 1.964662 0.871306
37.396584 -7.965558 3.271777 0.799870
37.333790 -7.965558 3.923939 0.777067
37.294136 -6.977215 -3.919772 0.777067
37.356865 -6.977215 -3.268302 0.799870
37.448170 -6.977215 -1.962575 0.871306
37.476719 -6.977215 -1.308716 0.910147
37.499561 -6.977215 0.000000 0.950000
37.476719 -6.977215 1.308716 0.910147
37.448170 -6.977215 1.962575 0.871306
37.356865 -6.977215 3.268302 0.799870
37.294136 -6.977215 3.919772 0.777067
37.304783 -6.008171 -3.920890 0.777067
37.367527 -6.008171 -3.269235 0.799870
37.458858 -6.008171 -1.963136 0.871306
37.487415 -6.008171 -1.309089 0.910147
37.510265 -6.008171 0.000000 0.950000
37.487415 -6.008171 1.309089 0.910147
37.458858 -6.008171 1.963136 0.871306
37.367527 -6.008171 3.269235 0.799870
37.304783 -6.008171 3.920890 0.777067
37.301064 -4.964469 -3.920500 0.777067
37.363804 -4.964469 -3.268909 0.799870
37.455124 -4.964469 -1.962940 0.871306
37.483681 -4.964469 -1.308959 0.910147
37.506527 -4.964469 0.000000 0.950000
37.483681 -4.964469 1.308959 0.910147
37.455124 -4.964469 1.962940 0.871306
37.363804 -4.964469 3.268909 0.799870
37.301064 -4.964469 3.920500 0.777067
37.258945 -4.016993 -3.916073 0.777067
37.321613 -4.016993 -3.265218 0.799870
37.412830 -4.016993 -1.960723 0.871306
37.441353 -4.016993 -1.307481 0.910147
37.464176 -4.016993 0.000000 0.950000
37.441353 -4.016993 1.307481 0.910147
37.412830 -4.016993 1.960723 0.871306
37.321613 -4.016993 3.265218 0.799870
37.258945 -4.016993 3.916073 0.777067
37.276672 -2.995979 -3.917936 0.777067
37.339375 -2.995979 -3.266772 0.799870
37.430634 -2.995979 -1.961656 0.871306
37.459171 -2.995979 -1.308103 0.910147
37.482002 -2.995979 0.000000 0.950000
37.459171 -2.995979 1.308103 0.910147
37.430634 -2.995979 1.961656 0.871306
37.339375 -2.995979 3.266772 0.799870
37.276672 -2.995979 3.917936 0.777067
37.266788 -1.976944 -3.916897 0.777067
37.329472 -1.976944 -3.265906 0.799870
37.420712 -1.976944 -1.961136 0.871306
37.449238 -1.976944 -1.307756 0.910147
37.472065 -1.976944 0.000000 0.950000
37.449238 -1.976944 1.307756 0.910147
37.420712 -1.976944 1.961136 0.871306
37.329472 -1.976944 3.265906 0.799870
37.266788 -1.976944 3.916897 0.777067
37.306335 -0.962627 -3.921054 0.777067
37.369087 -0.962627 -3.269372 0.799870
37.460419 -0.962627 -1.963217 0.871306
37.488979 -0.962627 -1.309144 0.910147
37.511829 -0.962627 0.000000 0.950000
37.488979 -0.962627 1.309144 0.910147
37.460419 -0.962627 1.963217 0.871306
37.369087 -0.962627 3.269372 0.799870
37.306335 -0.962627 3.921054 0.777067
37.318600 -0.039295 -3.922343 0.777067
37.381367 -0.039295 -3.270446 0.799870
37.472733 -0.039295 -1.963863 0.871306
37.501301 -0.039295 -1.309574 0.910147
37.524158 -0.039295 0.000000 0.950000
37.501301 -0.039295 1.309574 0.910147
37.472733 -0.039295 1.963863 0.871306
37.381367 -0.039295 3.270446 0.799870
37.318600 -0.039295 3.922343 0.777067
37.306335 0.962627 -3.921054 0.777067
37.369087 0.962627 -3.269372 0.799870
37.460419 0.962627 -1.963217 0.871306
37.488979 0.962627 -1.309144 0.910147
37.511829 0.962627 0.000000 0.950000
37.488979 0.962627 1.309144 0.910147
37.460419 0.962627 1.963217 0.871306
37.369087 0.962627 3.269372 0.799870
37.306335 0.962627 3.921054 0.777067
37.266788 1.976944 -3.916897 0.777067
37.329472 1.976944 -3.265906 0.799870
37.420712 1.976944 -1.961136 0.871306
37.449238 1.976944 -1.307756 0.910147
37.472065 1.976944 0.000000 0.950000
37.449238 1.976944 1.307756 0.910147
37.420712 1.976944 1.961136 0.871306
37.329472 1.976944 3.265906 0.799870
37.266788 1.976944 3.916897 0.777067
37.276672 2.995979 -3.917936 0.777067
37.339375 2.995979 -3.266772 0.799870
37.430634 2.995979 -1.961656 0.871306
37.459171 2.995979 -1.308103 0.910147
37.482002 2.995979 0.000000 0.950000
37.459171 2.995979 1.308103 0.910147
37.430634 2.995979 1.961656 0.871306
37.339375 2.995979 3.266772 0.799870
37.276672 2.995979 3.917936 0.777067
37.258945 4.016993 -3.916073 0.777067
37.321613 4.016993 -3.265218 0.799870
37.412830 4.016993 -1.960723 0.871306
37.441353 4.016993 -1.307481 0.910147
37.464176 4.016993 0.000000 0.950000
37.441353 4.016993 1.307481 0.910147
37.412830 4.016993 1.960723 0.871306
37.321613 4.016993 3.265218 0.799870
37.258945 4.016993 3.916073 0.777067
37.301064 4.964469 -3.920500 0.777067
37.363804 4.964469 -3.268909 0.799870
37.455124 4.964469 -1.962940 0.871306
37.483681 4.964469 -1.308959 0.910147
37.506527 4.964469 0.000000 0.950000
37.483681 4.964469 1.308959 0.910147
37.455124 4.964469 1.962940 0.871306
37.363804 4.964469 3.268909 0.799870
37.301064 4.964469 3.920500 0.777067
37.304783 6.008171 -3.920890 0.777067
37.367527 6.008171 -3.269235 0.799870
37.458858 6.008171 -1.963136 0.871306
37.487415 6.008171 -1.309089 0.910147
37.510265 6.008171 0.000000 0.950000
37.487415 6.008171 1.309089 0.910147
37.458858 6.008171 1.963136 0.871306
37.367527 6.008171 3.269235 0.799870
37.304783 6.008171 3.920890 0.777067
37.294136 6.977215 -3.919772 0.777067
37.356865 6.977215 -3.268302 0.799870
37.448170 6.977215 -1.962575 0.871306
37.476719 6.977215 -1.308716 0.910147
37.499561 6.977215 0.000000 0.950000
37.476719 6.977215 1.308716 0.910147
37.448170 6.977215 1.962575 0.871306
37.356865 6.977215 3.268302 0.799870
37.294136 6.977215 3.919772 0.777067
37.333790 7.965558 -3.923939 0.777067
37.396584 7.965558 -3.271777 0.799870
37.487984 7.965558 -1.964662 0.871306
37.516563 7.965558 -1.310107 0.910147
37.539433 7.965558 0.000000 0.950000
37.516563 7.965558 1.310107 0.910147
37.487984 7.965558 1.964662 0.871306
37.396584 7.965558 3.271777 0.799870
37.333790 7.965558 3.923939 0.777067
37.250767 9.033875 -3.915214 0.777067
37.313427 9.033875 -3.264502 0.799870
37.404621 9.033875 -1.960293 0.871306
37.433140 9.033875 -1.307194 0.910147
37.455956 9.033875 0.000000 0.950000
37.433140 9.033875 1.307194 0.910147
37.404621 9.033875 1.960293 0.871306
37.313427 9.033875 3.264502 0.799870
37.250767 9.033875 3.915214 0.777067
37.329647 9.980348 -3.923504 0.777067
37.392433 9.980348 -3.271414 0.799870
37.483826 9.980348 -1.964444 0.871306
37.512402 9.980348 -1.309962 0.910147
37.535267 9.980348 0.000000 0.950000
37.512402 9.980348 1.309962 0.910147
37.483826 9.980348 1.964444 0.871306
37.392433 9.980348 3.271414 0.799870
37.329647 9.980348 3.923504 0.777067
37.284222 11.005353 -3.918730 0.777067
37.346935 11.005353 -3.267433 0.799870
37.438213 11.005353 -1.962054 0.871306
37.466755 11.005353 -1.308368 0.910147
37.489594 11.005353 0.000000 0.950000
37.466755 11.005353 1.308368 0.910147
37.438213 11.005353 1.962054 0.871306
37.346935 11.005353 3.267433 0.799870
37.284222 11.005353 3.918730 0.777067
37.311283 11.973140 -3.921574 0.777067
37.374043 11.973140 -3.269805 0.799870
37.465389 11.973140 -1.963478 0.871306
37.493950 11.973140 -1.309317 0.910147
37.516804 11.973140 0.000000 0.950000
37.493950 11.973140 1.309317 0.910147
37.465389 11.973140 1.963478 0.871306
37.374043 11.973140 3.269805 0.799870
37.311283 11.973140 3.921574 0.777067
37.309063 12.961263 -3.921341 0.777067
37.371819 12.961263 -3.269610 0.799870
37.463158 12.961263 -1.963361 0.871306
37.491718 12.961263 -1.309240 0.910147
37.514572 12.961263 0.000000 0.950000
37.491718 12.961263 1.309240 0.910147
37.463158 12.961263 1.963361 0.871306
37.371819 12.961263 3.269610 0.799870
37.309063 12.961263 3.921341 0.777067
37.278633 13.962510 -3.918142 0.777067
37.341339 13.962510 -3.266944 0.799870
37.432602 13.962510 -1.961760 0.871306
37.461140 13.962510 -1.308172 0.910147
37.483974 13.962510 0.000000 0.950000
37.461140 13.962510 1.308172 0.910147
37.432602 13.962510 1.961760 0.871306
37.341339 13.962510 3.266944 0.799870
37.278633 13.962510 3.918142 0.777067
36.933403 14.861196 -3.881857 0.777067
36.995525 14.861196 -3.236689 0.799870
37.085945 14.861196 -1.943592 0.871306
37.114220 14.861196 -1.296057 0.910147
37.136841 14.861196 0.000000 0.950000
37.114220 14.861196 1.296057 0.910147
37.085945 14.861196 1.943592 0.871306
36.995525 14.861196 3.236689 0.799870
36.933403 14.861196 3.881857 0.777067
36.602192 15.667794 -3.847045 0.777067
36.663757 15.667794 -3.207663 0.799870
36.753368 15.667794 -1.926162 0.871306
36.781387 15.667794 -1.284434 0.910147
36.803806 15.667794 0.000000 0.950000
36.781387 15.667794 1.284434 0.910147
36.753368 15.667794 1.926162 0.871306
36.663757 15.667794 3.207663 0.799870
36.602192 15.667794 3.847045 0.777067
36.250706 16.473299 -3.810102 0.777067
36.311680 16.473299 -3.176860 0.799870
36.400429 16.473299 -1.907666 0.871306
36.428177 16.473299 -1.272100 0.910147
36.450382 16.473299 0.000000 0.950000
36.428177 16.473299 1.272100 0.910147
36.400429 16.473299 1.907666 0.871306
36.311680 16.473299 3.176860 0.799870
36.250706 16.473299 3.810102 0.777067
35.875687 17.283430 -3.770687 0.777067
35.936031 17.283430 -3.143995 0.799870
36.023861 17.283430 -1.887931 0.871306
36.051327 17.283430 -1.258940 0.910147
36.073299 17.283430 0.000000 0.950000
36.051327 17.283430 1.258940 0.910147
36.023861 17.283430 1.887931 0.871306
35.936031 17.283430 3.143995 0.799870
35.875687 17.283430 3.770687 0.777067
35.479630 18.091162 -3.729059 0.777067
35.539307 18.091162 -3.109287 0.799870
35.626167 18.091162 -1.867088 0.871306
35.653328 18.091162 -1.245042 0.910147
35.675060 18.091162 0.000000 0.950000
35.653328 18.091162 1.245042 0.910147
35.626167 18.091162 1.867088 0.871306
35.539307 18.091162 3.109287 0.799870
35.479630 18.091162 3.729059 0.777067
35.108116 18.809675 -3.690012 0.777067
35.167171 18.809675 -3.076729 0.799870
35.253120 18.809675 -1.847538 0.871306
35.279999 18.809675 -1.232005 0.910147
35.301502 18.809675 0.000000 0.950000
35.279999 18.809675 1.232005 0.910147
35.253120 18.809675 1.847538 0.871306
35.167171 18.809675 3.076729 0.799870
35.108116 18.809675 3.690012 0.777067
34.769550 19.435112 -3.654427 0.777067
34.777225 19.526573 -3.042613 0.799870
34.862225 19.526573 -1.827052 0.871306
34.888802 19.526573 -1.218344 0.910147
34.910069 19.526573 0.000000 0.950000
34.888802 19.526573 1.218344 0.910147
34.862225 19.526573 1.827052 0.871306
34.777225 19.526573 3.042613 0.799870
34.769550 19.435112 3.654427 0.777067
34.360638 20.156990 -3.611448 0.777067
34.418430 20.156990 -3.011223 0.799870
34.449734 20.247372 -1.805434 0.871306
34.475998 20.247372 -1.203928 0.910147
34.497013 20.247372 0.000000 0.950000
34.475998 20.247372 1.203928 0.910147
34.449734 20.247372 1.805434 0.871306
34.418430 20.156990 3.011223 0.799870
34.360638 20.156990 3.611448 0.777067
33.987511 20.786730 -3.572232 0.777067
33.990353 20.876127 -2.973771 0.799870
34.073429 20.876127 -1.785713 0.871306
34.099403 20.876127 -1.190777 0.910147
34.120190 20.876127 0.000000 0.950000
34.099403 20.876127 1.190777 0.910147
34.073429 20.876127 1.785713 0.871306
33.990353 20.876127 2.973771 0.799870
33.987511 20.786730 3.572232 0.777067
33.543388 21.503759 -3.525552 0.777067
33.599808 21.503759 -2.939602 0.799870
33.681931 21.503759 -1.765195 0.871306
33.651230 21.591986 -1.175127 0.910147
33.671741 21.591986 0.000000 0.950000
33.651230 21.591986 1.175127 0.910147
33.681931 21.503759 1.765195 0.871306
33.599808 21.503759 2.939602 0.799870
33.543388 21.503759 3.525552 0.777067
33.076591 22.222809 -3.476490 0.777067
33.132225 22.222809 -2.898694 0.799870
33.213203 22.222809 -1.740630 0.871306
33.238525 22.222809 -1.160715 0.910147
33.258785 22.222809 0.000000 0.950000
33.238525 22.222809 1.160715 0.910147
33.213203 22.222809 1.740630 0.871306
33.132225 22.222809 2.898694 0.799870
33.076591 22.222809 3.476490 0.777067
32.772659 22.673508 -3.444545 0.777067
32.768536 22.759701 -2.866876 0.799870
32.848625 22.759701 -1.721524 0.871306
32.873669 22.759701 -1.147974 0.910147
32.893707 22.759701 0.000000 0.950000
32.873669 22.759701 1.147974 0.910147
32.848625 22.759701 1.721524 0.871306
32.768536 22.759701 2.866876 0.799870
32.772659 22.673508 3.444545 0.777067
32.650181 -22.851467 -3.431672 0.777067
32.686268 -22.943058 -2.285646 0.832222
32.721176 -22.943058 -1.714844 0.871306
32.761093 -22.943058 -0.571847 0.939192
32.766083 -22.943058 0.000000 0.950000
32.761093 -22.943058 0.571847 0.939192
32.721176 -22.943058 1.714844 0.871306
32.686268 -22.943058 2.285646 0.832222
32.650181 -22.851467 3.431672 0.777067
33.076591 -22.222809 -3.476490 0.777067
33.057339 -22.402430 -2.311594 0.832222
33.092648 -22.402430 -1.734312 0.871306
33.133015 -22.402430 -0.578339 0.939192
33.138062 -22.402430 0.000000 0.950000
33.133015 -22.402430 0.578339 0.939192
33.092648 -22.402430 1.734312 0.871306
33.057339 -22.402430 2.311594 0.832222
33.076591 -22.222809 3.476490 0.777067
33.370609 -21.773849 -3.507392 0.777067
33.472687 -21.773849 -2.340638 0.832222
33.508438 -21.773849 -1.756103 0.871306
33.549313 -21.773849 -0.585605 0.939192
33.554424 -21.773849 0.000000 0.950000
33.549313 -21.773849 0.585605 0.939192
33.508438 -21.773849 1.756103 0.871306
33.472687 -21.773849 2.340638 0.832222
33.370609 -21.773849 3.507392 0.777067
33.824100 -21.054493 -3.555056 0.777067
33.872463 -21.143459 -2.368593 0.832222
33.908642 -21.143459 -1.777077 0.871306
33.950005 -21.143459 -0.592600 0.939192
33.955177 -21.143459 0.000000 0.950000
33.950005 -21.143459 0.592600 0.939192
33.908642 -21.143459 1.777077 0.871306
33.872463 -21.143459 2.368593 0.832222
33.824100 -21.054493 3.555056 0.777067
34.148830 -20.517683 -3.589186 0.777067
34.253288 -20.517683 -2.395223 0.832222
34.289871 -20.517683 -1.797056 0.871306
34.331699 -20.517683 -0.599262 0.939192
34.336929 -20.517683 0.000000 0.950000
34.331699 -20.517683 0.599262 0.939192
34.289871 -20.517683 1.797056 0.871306
34.253288 -20.517683 2.395223 0.832222
34.148830 -20.517683 3.589186 0.777067
34.517021 -19.885015 -3.627885 0.777067
34.622604 -19.885015 -2.421048 0.832222
34.659584 -19.885015 -1.816432 0.871306
34.701862 -19.885015 -0.605723 0.939192
34.707150 -19.885015 0.000000 0.950000
34.701862 -19.885015 0.605723 0.939192
34.659584 -19.885015 1.816432 0.871306
34.622604 -19.885015 2.421048 0.832222
34.517021 -19.885015 3.627885 0.777067
34.916954 -19.166059 -3.669920 0.777067
35.023766 -19.166059 -2.449100 0.832222
35.061169 -19.166059 -1.837478 0.871306
35.103939 -19.166059 -0.612742 0.939192
35.109287 -19.166059 0.000000 0.950000
35.103939 -19.166059 0.612742 0.939192
35.061169 -19.166059 1.837478 0.871306
35.023766 -19.166059 2.449100 0.832222
34.916954 -19.166059 3.669920 0.777067
35.295685 -18.451365 -3.709726 0.777067
35.403648 -18.451365 -2.475664 0.832222
35.441463 -18.451365 -1.857408 0.871306
35.484695 -18.451365 -0.619388 0.939192
35.490101 -18.451365 0.000000 0.950000
35.484695 -18.451365 0.619388 0.939192
35.441463 -18.451365 1.857408 0.871306
35.403648 -18.451365 2.475664 0.832222
35.295685 -18.451365 3.709726 0.777067
35.659943 -17.729107 -3.748011 0.777067
35.769020 -17.729107 -2.501214 0.832222
35.807224 -17.729107 -1.876577 0.871306
35.850906 -17.729107 -0.625780 0.939192
35.856365 -17.729107 0.000000 0.950000
35.850906 -17.729107 0.625780 0.939192
35.807224 -17.729107 1.876577 0.871306
35.769020 -17.729107 2.501214 0.832222
35.659943 -17.729107 3.748011 0.777067
36.044910 -16.923710 -3.788473 0.777067
36.155167 -16.923710 -2.528215 0.832222
36.193783 -16.923710 -1.896836 0.871306
36.237934 -16.923710 -0.632535 0.939192
36.243454 -16.923710 0.000000 0.950000
36.237934 -16.923710 0.632535 0.939192
36.193783 -16.923710 1.896836 0.871306
36.155167 -16.923710 2.528215 0.832222
36.044910 -16.923710 3.788473 0.777067
36.409096 -16.116257 -3.826750 0.777067
36.520466 -16.116257 -2.553760 0.832222
36.559471 -16.116257 -1.916001 0.871306
36.604069 -16.116257 -0.638926 0.939192
36.609646 -16.116257 0.000000 0.950000
36.604069 -16.116257 0.638926 0.939192
36.559471 -16.116257 1.916001 0.871306
36.520466 -16.116257 2.553760 0.832222
36.409096 -16.116257 3.826750 0.777067
36.752739 -15.307338 -3.862868 0.777067
36.865162 -15.307338 -2.577863 0.832222
36.904533 -15.307338 -1.934085 0.871306
36.949554 -15.307338 -0.644957 0.939192
36.955181 -15.307338 0.000000 0.950000
36.949554 -15.307338 0.644957 0.939192
36.904533 -15.307338 1.934085 0.871306
36.865162 -15.307338 2.577863 0.832222
36.752739 -15.307338 3.862868 0.777067
37.076092 -14.497521 -3.896854 0.777067
37.189503 -14.497521 -2.600543 0.832222
37.229221 -14.497521 -1.951101 0.871306
37.274639 -14.497521 -0.650631 0.939192
37.280315 -14.497521 0.000000 0.950000
37.274639 -14.497521 0.650631 0.939192
37.229221 -14.497521 1.951101 0.871306
37.189503 -14.497521 2.600543 0.832222
37.076092 -14.497521 3.896854 0.777067
37.377045 -13.693926 -3.928486 0.777067
37.491379 -13.693926 -2.621652 0.832222
37.531422 -13.693926 -1.966938 0.871306
37.577206 -13.693926 -0.655913 0.939192
37.582928 -13.693926 0.000000 0.950000
37.577206 -13.693926 0.655913 0.939192
37.531422 -13.693926 1.966938 0.871306
37.491379 -13.693926 2.621652 0.832222
37.377045 -13.693926 3.928486 0.777067
37.691971 -12.791451 -3.961586 0.777067
37.807270 -12.791451 -2.643742 0.832222
37.847649 -12.791451 -1.983511 0.871306
37.893818 -12.791451 -0.661439 0.939192
37.899590 -12.791451 0.000000 0.950000
37.893818 -12.791451 0.661439 0.939192
37.847649 -12.791451 1.983511 0.871306
37.807270 -12.791451 2.643742 0.832222
37.691971 -12.791451 3.961586 0.777067
37.981224 -11.894995 -3.991987 0.777067
38.097404 -11.894995 -2.664030 0.832222
38.138092 -11.894995 -1.998733 0.871306
38.184616 -11.894995 -0.666515 0.939192
38.190434 -11.894995 0.000000 0.950000
38.184616 -11.894995 0.666515 0.939192
38.138092 -11.894995 1.998733 0.871306
38.097404 -11.894995 2.664030 0.832222
37.981224 -11.894995 3.991987 0.777067
38.247478 -10.998648 -4.019972 0.777067
38.364475 -10.998648 -2.682705 0.832222
38.405449 -10.998648 -2.012744 0.871306
38.452301 -10.998648 -0.671187 0.939192
38.458157 -10.998648 0.000000 0.950000
38.452301 -10.998648 0.671187 0.939192
38.405449 -10.998648 2.012744 0.871306
38.364475 -10.998648 2.682705 0.832222
38.247478 -10.998648 4.019972 0.777067
38.560272 -9.832598 -4.052848 0.777067
38.386517 -10.037700 -2.684247 0.832222
38.427513 -10.037700 -2.013901 0.871306
38.474392 -10.037700 -0.671573 0.939192
38.480251 -10.037700 0.000000 0.950000
38.474392 -10.037700 0.671573 0.939192
38.427513 -10.037700 2.013901 0.871306
38.386517 -10.037700 2.684247 0.832222
38.560272 -9.832598 4.052848 0.777067
38.285042 -9.007875 -4.023920 0.777067
38.402153 -9.007875 -2.685340 0.832222
38.443169 -9.007875 -2.014721 0.871306
38.490063 -9.007875 -0.671847 0.939192
38.495926 -9.007875 0.000000 0.950000
38.490063 -9.007875 0.671847 0.939192
38.443169 -9.007875 2.014721 0.871306
38.402153 -9.007875 2.685340 0.832222
38.285042 -9.007875 4.023920 0.777067
38.273453 -7.983720 -4.022702 0.777067
38.390526 -7.983720 -2.684527 0.832222
38.431530 -7.983720 -2.014111 0.871306
38.478413 -7.983720 -0.671643 0.939192
38.484272 -7.983720 0.000000 0.950000
38.478413 -7.983720 0.671643 0.939192
38.431530 -7.983720 2.014111 0.871306
38.390526 -7.983720 2.684527 0.832222
38.273453 -7.983720 4.022702 0.777067
38.309475 -6.986471 -4.026488 0.777067
38.426659 -6.986471 -2.687054 0.832222
38.467701 -6.986471 -2.016007 0.871306
38.514626 -6.986471 -0.672275 0.939192
38.520493 -6.986471 0.000000 0.950000
38.514626 -6.986471 0.672275 0.939192
38.467701 -6.986471 2.016007 0.871306
38.426659 -6.986471 2.687054 0.832222
38.309475 -6.986471 4.026488 0.777067
38.319923 -5.992461 -4.027586 0.777067
38.437141 -5.992461 -2.687786 0.832222
38.478191 -5.992461 -2.016557 0.871306
38.525131 -5.992461 -0.672459 0.939192
38.530998 -5.992461 0.000000 0.950000
38.525131 -5.992461 0.672459 0.939192
38.478191 -5.992461 2.016557 0.871306
38.437141 -5.992461 2.687786 0.832222
38.319923 -5.992461 4.027586 0.777067
38.304111 -5.009073 -4.025924 0.777067
38.421280 -5.009073 -2.686677 0.832222
38.462315 -5.009073 -2.015724 0.871306
38.509232 -5.009073 -0.672181 0.939192
38.515099 -5.009073 0.000000 0.950000
38.509232 -5.009073 0.672181 0.939192
38.462315 -5.009073 2.015724 0.871306
38.421280 -5.009073 2.686677 0.832222
38.304111 -5.009073 4.025924 0.777067
38.262745 -4.036940 -4.021576 0.777067
38.379787 -4.036940 -2.683776 0.832222
38.420780 -4.036940 -2.013548 0.871306
38.467648 -4.036940 -0.671455 0.939192
38.473507 -4.036940 0.000000 0.950000
38.467648 -4.036940 0.671455 0.939192
38.420780 -4.036940 2.013548 0.871306
38.379787 -4.036940 2.683776 0.832222
38.262745 -4.036940 4.021576 0.777067
38.280624 -2.988791 -4.023456 0.777067
38.397724 -2.988791 -2.685030 0.832222
38.438732 -2.988791 -2.014489 0.871306
38.485622 -2.988791 -0.671769 0.939192
38.491486 -2.988791 0.000000 0.950000
38.485622 -2.988791 0.671769 0.939192
38.438732 -2.988791 2.014489 0.871306
38.397724 -2.988791 2.685030 0.832222
38.280624 -2.988791 4.023456 0.777067
38.265694 -2.029934 -4.021886 0.777067
38.382744 -2.029934 -2.683983 0.832222
38.423740 -2.029934 -2.013703 0.871306
38.470612 -2.029934 -0.671507 0.939192
38.476471 -2.029934 0.000000 0.950000
38.470612 -2.029934 0.671507 0.939192
38.423740 -2.029934 2.013703 0.871306
38.382744 -2.029934 2.683983 0.832222
38.265694 -2.029934 4.021886 0.777067
